Unnamed: 0,code,date,wind_direction,windy,visibility,octa,firstcloudtop,temp,dewpoint_temp,humi,sealevelpressure,airpressure,prep,SO2,CO,O3,NO2,PM10,PM25,year,month,day,hour
16587,113,2017-11-22 3:00,140,10,10000,7,3,4.9,-1.6,63,1020.4,1019.6,,0.006,0.8,0.002,0.047,46.0,30.0,2017,11,22,3
16678,113,2017-11-25 22:00,30,2,8000,5,3,8.5,2.5,66,1021.3,1020.5,,0.004,1.4,0.006,0.046,85.0,33.0,2017,11,25,22
16726,113,2017-11-27 22:00,30,3,10000,0,10,0.3,-5.1,67,1024.9,1024.0,,0.005,0.8,0.003,0.049,37.0,24.0,2017,11,27,22
16727,113,2017-11-27 23:00,50,4,10000,0,10,0.6,-3.8,72,1024.5,1023.6,,0.006,0.9,0.003,0.048,46.0,27.0,2017,11,27,23
16737,113,2017-11-28 9:00,70,4,10000,7,4,3.1,-3.6,61,1024.0,1023.2,,0.005,1.1,0.005,0.047,67.0,45.0,2017,11,28,9
16738,113,2017-11-28 10:00,130,6,8000,7,4,3.6,-3.4,60,1023.2,1022.4,,0.008,1.3,0.005,0.062,60.0,35.0,2017,11,28,10
16739,113,2017-11-28 11:00,130,6,5000,5,3,7.2,0.0,60,1023.6,1022.8,,0.009000000000000001,1.6,0.006999999999999999,0.071,87.0,47.0,2017,11,28,11
16740,113,2017-11-28 12:00,150,10,4800,2,2,8.1,0.5,59,1022.9,1022.1,,0.01,1.1,0.013000000000000001,0.055,89.0,54.0,2017,11,28,12
16741,113,2017-11-28 13:00,200,3,4500,7,5,9.0,1.6,60,1022.9,1022.1,,0.011000000000000001,1.1,0.009000000000000001,0.065,87.0,55.0,2017,11,28,13
16742,113,2017-11-28 14:00,180,3,4500,7,5,8.8,2.0,62,1022.0,1021.2,,0.011000000000000001,1.1,0.013000000000000001,0.052000000000000005,69.0,46.0,2017,11,28,14
16745,113,2017-11-28 17:00,150,6,10000,5,3,7.7,2.6,70,1022.0,1021.2,,0.009000000000000001,1.1,0.006999999999999999,0.05,36.0,21.0,2017,11,28,17
16746,113,2017-11-28 18:00,120,6,7000,5,3,7.3,3.5,77,1021.7,1020.9,,0.009000000000000001,1.2,0.006999999999999999,0.053,22.0,19.0,2017,11,28,18
16747,113,2017-11-28 19:00,130,5,8000,6,4,8.0,2.9,70,1022.0,1021.2,,0.009000000000000001,1.0,0.005,0.055,34.0,19.0,2017,11,28,19
16750,113,2017-11-28 22:00,140,6,5000,8,2,9.3,4.5,72,1021.7,1020.9,0.0,0.006999999999999999,1.0,0.003,0.048,42.0,32.0,2017,11,28,22
16818,113,2017-12-01 18:00,80,2,10000,6,4,0.0,-1.3,91,1030.2,1029.3,0.0,0.003,0.7,0.003,0.047,14.0,7.0,2017,12,1,18
16819,113,2017-12-01 19:00,140,3,10000,6,4,-0.5,-1.8,91,1030.5,1029.6,,0.003,0.9,0.003,0.049,29.0,19.0,2017,12,1,19
16830,113,2017-12-02 6:00,120,6,10000,0,10,-2.4,-6.4,74,1030.2,1029.3,,0.005,0.8,0.002,0.049,28.0,13.0,2017,12,2,6
16831,113,2017-12-02 7:00,130,6,10000,0,10,-1.9,-5.9,74,1030.0,1029.1,,0.005,0.7,0.003,0.046,32.0,16.0,2017,12,2,7
16866,113,2017-12-03 18:00,240,2,5000,7,4,8.0,0.6,60,1022.4,1021.6,,0.006,1.1,0.006999999999999999,0.06,89.0,51.0,2017,12,3,18
16867,113,2017-12-03 19:00,240,4,4000,7,4,8.2,2.5,67,1022.6,1021.8,,0.005,1.6,0.003,0.065,88.0,53.0,2017,12,3,19
16868,113,2017-12-03 20:00,290,1,3500,7,4,8.1,2.8,69,1022.4,1021.6,,0.005,1.2,0.008,0.052000000000000005,92.0,60.0,2017,12,3,20
16938,113,2017-12-06 18:00,250,8,10000,3,3,6.3,-3.5,49,1021.3,1020.5,,0.005,0.9,0.005,0.052000000000000005,25.0,13.0,2017,12,6,18
16939,113,2017-12-06 19:00,240,7,10000,4,2,6.6,-3.1,50,1021.3,1020.5,,0.005,1.1,0.003,0.052000000000000005,42.0,22.0,2017,12,6,19
17000,113,2017-12-09 8:00,90,4,10000,0,10,-2.7,-9.3,60,1021.8,1020.9,,0.006,1.0,0.004,0.046,52.0,26.0,2017,12,9,8
17001,113,2017-12-09 9:00,120,4,10000,0,10,-0.2,-7.5,58,1022.2,1021.3,,0.006999999999999999,1.1,0.006,0.047,52.0,39.0,2017,12,9,9
17013,113,2017-12-09 21:00,130,5,10000,3,3,1.2,-6.2,58,1019.0,1018.1,,0.008,0.8,0.003,0.049,32.0,25.0,2017,12,9,21
17014,113,2017-12-09 22:00,130,6,10000,5,3,0.7,-6.7,58,1019.1,1018.2,,0.006999999999999999,0.9,0.003,0.049,29.0,21.0,2017,12,9,22
17015,113,2017-12-09 23:00,120,6,10000,3,1,1.1,-6.6,56,1018.7,1017.8,,0.006999999999999999,0.8,0.003,0.049,47.0,18.0,2017,12,9,23
17016,113,2017-12-10 0:00,150,8,10000,3,1,2.1,-4.3,63,1018.2,1017.4,,0.008,0.8,0.003,0.046,28.0,21.0,2017,12,10,0
17124,113,2017-12-14 12:00,50,6,9000,7,5,-5.4,-15.4,45,1033.2,1032.3,,0.006,0.9,0.009000000000000001,0.046,92.0,45.0,2017,12,14,12
17125,113,2017-12-14 13:00,50,7,9000,7,5,-4.2,-17.7,34,1031.8,1030.9,,0.006,1.1,0.009000000000000001,0.048,56.0,38.0,2017,12,14,13
17145,113,2017-12-15 9:00,40,3,8000,7,2,-4.7,-11.8,58,1028.7,1027.8,,0.006,1.0,0.004,0.046,72.0,38.0,2017,12,15,9
17146,113,2017-12-15 10:00,50,4,8000,8,5,-3.0,-10.6,56,1029.3,1028.4,,0.01,1.6,0.005,0.068,88.0,56.0,2017,12,15,10
17147,113,2017-12-15 11:00,150,4,7000,7,4,-1.5,-9.8,53,1029.2,1028.3,,0.009000000000000001,1.3,0.005,0.068,98.0,59.0,2017,12,15,11
17148,113,2017-12-15 12:00,130,3,6000,7,4,-1.1,-10.2,50,1028.6,1027.7,,0.009000000000000001,1.5,0.004,0.07,99.0,57.0,2017,12,15,12
17149,113,2017-12-15 13:00,130,6,8000,7,3,-0.5,-11.1,45,1027.1,1026.2,,0.012,1.2,0.005,0.077,77.0,51.0,2017,12,15,13
17150,113,2017-12-15 14:00,140,7,8000,7,5,0.0,-11.6,41,1025.7,1024.8,,0.011000000000000001,1.1,0.004,0.08199999999999999,85.0,53.0,2017,12,15,14
17151,113,2017-12-15 15:00,160,5,8000,8,5,0.2,-14.8,31,1025.1,1024.2,,0.008,0.9,0.003,0.07200000000000001,70.0,40.0,2017,12,15,15
17152,113,2017-12-15 16:00,150,7,9000,8,5,1.0,-12.7,35,1024.9,1024.0,,0.006,0.7,0.003,0.057,35.0,21.0,2017,12,15,16
17153,113,2017-12-15 17:00,160,7,9000,8,5,1.3,-9.8,43,1024.3,1023.4,,0.006999999999999999,0.7,0.003,0.057999999999999996,40.0,10.0,2017,12,15,17
17154,113,2017-12-15 18:00,150,8,9000,8,5,1.6,-7.3,52,1024.1,1023.2,0.0,0.009000000000000001,0.8,0.003,0.06,50.0,22.0,2017,12,15,18
17155,113,2017-12-15 19:00,120,6,7000,8,5,1.0,-5.9,60,1024.3,1023.4,0.4,0.009000000000000001,0.8,0.003,0.057,59.0,28.0,2017,12,15,19
17156,113,2017-12-15 20:00,40,3,8000,8,2,1.0,-6.5,57,1025.3,1024.4,0.0,0.008,0.9,0.003,0.059000000000000004,65.0,32.0,2017,12,15,20
17157,113,2017-12-15 21:00,360,4,8000,5,2,-0.2,-6.4,63,1025.9,1025.0,,0.005,0.9,0.003,0.055,61.0,38.0,2017,12,15,21
17265,113,2017-12-20 9:00,130,10,10000,5,5,-3.3,-7.9,70,1032.0,1031.1,,0.009000000000000001,1.4,0.005,0.054000000000000006,40.0,27.0,2017,12,20,9
17266,113,2017-12-20 10:00,120,8,10000,5,5,-2.1,-8.6,61,1032.1,1031.2,,0.009000000000000001,1.1,0.008,0.048,44.0,18.0,2017,12,20,10
17267,113,2017-12-20 11:00,130,10,10000,2,2,-0.7,-8.2,57,1031.5,1030.6,,0.008,0.8,0.009000000000000001,0.046,52.0,28.0,2017,12,20,11
17276,113,2017-12-20 20:00,30,4,4200,2,2,0.4,-1.8,85,1029.2,1028.3,,0.004,0.9,0.002,0.046,39.0,28.0,2017,12,20,20
17297,113,2017-12-21 17:00,150,6,10000,1,1,2.9,-4.3,59,1030.9,1030.0,,0.006,0.9,0.006999999999999999,0.048,45.0,24.0,2017,12,21,17
17298,113,2017-12-21 18:00,190,5,10000,2,2,3.1,-4.7,57,1030.4,1029.5,,0.006,1.0,0.005,0.049,25.0,16.0,2017,12,21,18
17299,113,2017-12-21 19:00,130,3,10000,2,2,2.5,-3.7,64,1030.3,1029.4,,0.006,1.2,0.003,0.05,24.0,12.0,2017,12,21,19
17300,113,2017-12-21 20:00,140,4,10000,3,3,-0.1,-3.4,78,1030.0,1029.1,,0.006,1.0,0.003,0.048,26.0,18.0,2017,12,21,20
17301,113,2017-12-21 21:00,140,6,10000,3,3,1.1,-3.1,74,1029.7,1028.8,,0.006999999999999999,0.9,0.003,0.047,35.0,16.0,2017,12,21,21
17302,113,2017-12-21 22:00,150,7,10000,1,1,1.7,-2.7,73,1029.7,1028.8,,0.006999999999999999,1.0,0.002,0.046,34.0,18.0,2017,12,21,22
17303,113,2017-12-21 23:00,130,5,10000,2,2,-0.4,-2.8,84,1029.5,1028.6,,0.006999999999999999,1.0,0.002,0.046,44.0,27.0,2017,12,21,23
17309,113,2017-12-22 5:00,140,8,6000,2,2,-0.6,-3.6,80,1027.6,1026.7,,0.009000000000000001,1.0,0.002,0.046,53.0,32.0,2017,12,22,5
17335,113,2017-12-23 7:00,330,2,100,8,9,3.0,1.7,91,1024.1,1023.3,,0.006,1.1,0.002,0.046,67.0,39.0,2017,12,23,7
17344,113,2017-12-23 16:00,320,4,3500,3,3,7.9,1.7,65,1021.8,1021.0,,0.006,1.1,0.013000000000000001,0.046,88.0,58.0,2017,12,23,16
17345,113,2017-12-23 17:00,350,4,2000,4,2,3.6,0.9,83,1022.1,1021.3,,0.004,1.2,0.004,0.052000000000000005,57.0,38.0,2017,12,23,17
17346,113,2017-12-23 18:00,260,3,100,8,9,2.2,1.0,92,1022.3,1021.5,,0.004,1.3,0.002,0.054000000000000006,45.0,31.0,2017,12,23,18
17347,113,2017-12-23 19:00,330,4,350,8,9,1.2,0.0,92,1022.2,1021.3,,0.004,1.2,0.003,0.048,45.0,35.0,2017,12,23,19
17348,113,2017-12-23 20:00,0,0,200,8,9,1.2,0.1,92,1022.0,1021.1,,0.004,1.3,0.003,0.047,29.0,22.0,2017,12,23,20
17352,113,2017-12-24 0:00,90,2,1200,7,4,4.1,2.9,92,1020.9,1020.1,,0.006,1.4,0.005,0.049,82.0,45.0,2017,12,24,0
17360,113,2017-12-24 8:00,360,6,700,8,2,4.7,3.2,90,1013.1,1012.3,2.5,0.005,2.8,0.002,0.051,42.0,38.5,2017,12,24,8
17395,113,2017-12-25 19:00,250,3,10000,3,2,-0.7,-10.1,49,1024.1,1023.2,,0.005,0.9,0.004,0.051,24.0,12.0,2017,12,25,19
17458,113,2017-12-28 10:00,80,2,10000,7,7,-2.1,-16.2,33,1032.7,1031.8,,0.013999999999999999,1.1,0.006,0.049,52.0,26.0,2017,12,28,10
17467,113,2017-12-28 19:00,40,2,10000,7,7,-0.1,-9.3,50,1028.8,1027.9,,0.005,0.6,0.003,0.046,66.0,27.0,2017,12,28,19
17472,113,2017-12-29 0:00,150,2,7000,7,3,0.7,-5.7,62,1028.2,1027.3,0.0,0.009000000000000001,0.9,0.002,0.048,63.0,32.0,2017,12,29,0
17473,113,2017-12-29 1:00,110,3,7000,7,3,0.9,-4.8,66,1027.8,1026.9,,0.009000000000000001,0.8,0.002,0.05,77.0,43.0,2017,12,29,1
17474,113,2017-12-29 2:00,140,5,6000,7,4,1.8,-2.8,72,1027.7,1026.8,,0.009000000000000001,1.0,0.002,0.05,73.0,40.0,2017,12,29,2
17482,113,2017-12-29 10:00,80,1,4500,7,7,2.9,-2.5,68,1028.3,1027.4,,0.01,1.0,0.005,0.046,72.0,43.0,2017,12,29,10
17483,113,2017-12-29 11:00,30,3,4500,7,7,3.9,-2.0,65,1028.3,1027.5,,0.01,1.0,0.006,0.049,86.0,45.0,2017,12,29,11
17491,113,2017-12-29 19:00,260,2,3100,1,1,2.3,-1.1,78,1028.0,1027.1,,0.004,0.9,0.006,0.052000000000000005,83.0,41.0,2017,12,29,19
17505,113,2017-12-30 9:00,50,3,2000,7,2,1.0,-1.5,83,1027.5,1026.6,,0.005,1.2,0.004,0.047,113.0,71.0,2017,12,30,9
17506,113,2017-12-30 10:00,70,3,1500,7,4,1.6,-1.1,82,1027.2,1026.3,,0.009000000000000001,1.7,0.005,0.065,122.0,81.0,2017,12,30,10
17507,113,2017-12-30 11:00,140,9,2000,6,4,3.3,-0.7,75,1026.2,1025.4,,0.011000000000000001,1.1,0.009000000000000001,0.052000000000000005,124.0,84.0,2017,12,30,11
17563,113,2018-01-01 19:00,140,1,10000,0,10,-0.1,-10.9,44,1028.5,1027.6,,0.005,0.8,0.003,0.049,69.0,22.0,2018,1,1,19
17566,113,2018-01-01 22:00,120,1,10000,0,10,-1.4,-9.0,56,1028.8,1027.9,,0.005,1.0,0.004,0.048,44.0,19.0,2018,1,1,22
17647,113,2018-01-05 7:00,150,2,10000,6,6,-4.1,-10.9,59,1022.2,1021.3,,0.004,1.1,0.003,0.046,55.0,37.0,2018,1,5,7
17659,113,2018-01-05 19:00,140,1,10000,0,10,-2.8,-7.5,70,1020.8,1019.9,,0.004,1.2,0.004,0.059000000000000004,58.0,35.0,2018,1,5,19
17660,113,2018-01-05 20:00,40,2,10000,0,10,-2.5,-8.3,64,1021.0,1020.1,,0.004,1.0,0.008,0.048,50.0,29.0,2018,1,5,20
17683,113,2018-01-06 19:00,220,4,10000,2,2,-0.6,-8.8,54,1024.1,1023.2,,0.005,0.9,0.004,0.057,39.0,17.0,2018,1,6,19
17684,113,2018-01-06 20:00,310,2,10000,2,2,0.0,-11.8,41,1025.0,1024.1,,0.005,0.8,0.006999999999999999,0.049,39.0,29.0,2018,1,6,20
17699,113,2018-01-07 11:00,130,3,7000,6,6,0.5,-8.9,49,1024.4,1023.5,,0.006999999999999999,1.0,0.01,0.048,70.0,44.0,2018,1,7,11
17700,113,2018-01-07 12:00,150,5,8000,7,5,0.0,-8.0,55,1023.5,1022.6,,0.006999999999999999,0.9,0.009000000000000001,0.048,63.0,41.0,2018,1,7,12
17701,113,2018-01-07 13:00,20,2,10000,8,2,0.6,-8.8,49,1022.5,1021.6,,0.006999999999999999,0.9,0.01,0.046,52.0,29.0,2018,1,7,13
17702,113,2018-01-07 14:00,30,4,8000,8,2,0.9,-9.8,45,1021.4,1020.5,,0.006999999999999999,0.9,0.01,0.047,51.0,27.0,2018,1,7,14
17703,113,2018-01-07 15:00,30,7,8000,8,2,1.2,-9.3,45,1020.3,1019.4,,0.009000000000000001,0.9,0.006999999999999999,0.054000000000000006,60.0,42.0,2018,1,7,15
17704,113,2018-01-07 16:00,30,4,8000,8,2,1.9,-10.4,40,1020.7,1019.9,,0.006,0.9,0.006999999999999999,0.048,45.0,38.0,2018,1,7,16
17705,113,2018-01-07 17:00,50,6,8000,8,2,1.0,-9.5,45,1020.2,1019.3,,0.006,0.8,0.004,0.051,67.0,32.0,2018,1,7,17
17706,113,2018-01-07 18:00,50,4,7000,8,2,0.7,-10.2,44,1020.5,1019.6,,0.005,0.8,0.004,0.049,76.0,33.0,2018,1,7,18
17707,113,2018-01-07 19:00,40,1,7000,8,2,0.3,-9.4,48,1020.8,1019.9,,0.005,0.8,0.004,0.047,62.0,32.0,2018,1,7,19
17841,113,2018-01-13 9:00,130,6,1400,7,2,-5.1,-6.9,87,1031.9,1031.0,0.3,0.006999999999999999,1.2,0.004,0.048,37.0,21.0,2018,1,13,9
17844,113,2018-01-13 12:00,50,6,4000,7,2,-3.3,-5.5,85,1032.9,1032.0,0.0,0.009000000000000001,0.8,0.006,0.047,64.0,42.0,2018,1,13,12
17845,113,2018-01-13 13:00,120,2,3000,6,2,-2.3,-4.7,84,1032.5,1031.6,0.0,0.009000000000000001,0.9,0.006999999999999999,0.054000000000000006,65.0,45.0,2018,1,13,13
17846,113,2018-01-13 14:00,100,3,3500,7,7,-1.0,-3.8,81,1032.2,1031.3,,0.008,1.0,0.006,0.059000000000000004,76.0,43.0,2018,1,13,14
17847,113,2018-01-13 15:00,30,3,4200,3,3,-0.2,-3.9,76,1032.0,1031.1,,0.008,0.9,0.005,0.057999999999999996,72.0,50.0,2018,1,13,15
17848,113,2018-01-13 16:00,140,3,4200,3,3,-0.2,-4.1,75,1032.0,1031.1,,0.006999999999999999,0.9,0.004,0.055999999999999994,74.0,48.0,2018,1,13,16
17849,113,2018-01-13 17:00,150,2,3500,2,2,-1.1,-4.5,78,1032.0,1031.1,,0.006999999999999999,0.9,0.002,0.06,73.0,42.0,2018,1,13,17
17850,113,2018-01-13 18:00,0,0,3300,3,1,-2.1,-4.7,82,1032.2,1031.3,,0.006,1.1,0.002,0.063,59.0,40.0,2018,1,13,18
17851,113,2018-01-13 19:00,90,3,2800,3,3,-2.3,-4.6,84,1032.4,1031.5,,0.006999999999999999,1.2,0.003,0.067,66.0,44.0,2018,1,13,19
17852,113,2018-01-13 20:00,100,3,3500,2,2,-2.4,-5.2,81,1032.4,1031.5,,0.006999999999999999,1.6,0.003,0.075,74.0,45.0,2018,1,13,20
17853,113,2018-01-13 21:00,120,5,3500,2,2,-2.9,-6.0,79,1032.8,1031.9,,0.006999999999999999,1.6,0.003,0.071,73.0,54.0,2018,1,13,21
17854,113,2018-01-13 22:00,130,5,3500,4,4,-3.4,-5.8,83,1033.2,1032.3,,0.006999999999999999,1.4,0.003,0.063,70.0,43.0,2018,1,13,22
17855,113,2018-01-13 23:00,130,5,2500,4,4,-2.6,-4.7,85,1033.3,1032.4,,0.006,1.2,0.003,0.057999999999999996,61.0,34.0,2018,1,13,23
17856,113,2018-01-14 0:00,90,5,3500,4,4,-2.4,-5.2,81,1032.7,1031.8,,0.005,1.1,0.002,0.055,57.0,38.0,2018,1,14,0
17857,113,2018-01-14 1:00,110,3,2500,4,4,-4.1,-6.3,85,1032.4,1031.5,,0.005,1.2,0.003,0.055,88.0,59.0,2018,1,14,1
17858,113,2018-01-14 2:00,110,5,3500,1,1,-2.4,-4.9,83,1032.0,1031.1,,0.005,1.2,0.002,0.054000000000000006,81.0,57.0,2018,1,14,2
17859,113,2018-01-14 3:00,100,4,3200,0,10,-2.8,-5.5,82,1031.7,1030.8,,0.005,1.3,0.002,0.055,78.0,50.0,2018,1,14,3
17860,113,2018-01-14 4:00,80,4,2500,0,10,-4.3,-6.2,87,1031.6,1030.7,,0.005,1.3,0.002,0.053,69.0,48.0,2018,1,14,4
17861,113,2018-01-14 5:00,110,5,2500,0,10,-3.5,-5.5,86,1031.4,1030.5,,0.005,1.3,0.002,0.049,72.0,42.0,2018,1,14,5
17862,113,2018-01-14 6:00,120,4,2500,4,4,-3.1,-5.2,85,1031.4,1030.5,,0.006,1.2,0.002,0.05,68.0,43.0,2018,1,14,6
17863,113,2018-01-14 7:00,140,8,2000,4,4,-2.4,-4.5,85,1031.8,1030.9,,0.009000000000000001,1.1,0.002,0.046,61.0,39.0,2018,1,14,7
17909,113,2018-01-16 5:00,140,3,2000,6,2,0.4,-2.6,80,1020.9,1020.0,,0.005,1.3,0.003,0.048,112.0,77.0,2018,1,16,5
17910,113,2018-01-16 6:00,120,3,1600,6,2,0.5,-1.9,84,1020.4,1019.5,,0.005,1.2,0.003,0.049,116.0,70.0,2018,1,16,6
17911,113,2018-01-16 7:00,60,2,1400,6,2,0.7,-1.5,85,1020.7,1019.8,,0.005,1.3,0.003,0.05,113.0,75.0,2018,1,16,7
17912,113,2018-01-16 8:00,40,4,1400,7,3,0.4,-2.0,84,1020.9,1020.0,,0.005,1.5,0.003,0.054000000000000006,128.0,83.0,2018,1,16,8
17913,113,2018-01-16 9:00,50,3,1700,7,3,1.1,-2.2,79,1021.2,1020.3,,0.006999999999999999,1.5,0.004,0.059000000000000004,124.0,79.0,2018,1,16,9
17914,113,2018-01-16 10:00,40,4,1700,8,3,2.9,-1.4,73,1020.9,1020.1,,0.008,1.4,0.005,0.059000000000000004,131.0,91.0,2018,1,16,10
17915,113,2018-01-16 11:00,40,6,1800,7,3,3.2,-1.8,70,1020.2,1019.4,,0.012,1.5,0.006999999999999999,0.073,137.0,94.0,2018,1,16,11
17916,113,2018-01-16 12:00,130,8,1800,7,3,4.8,-2.3,60,1018.5,1017.7,,0.012,1.7,0.006,0.08800000000000001,160.0,108.0,2018,1,16,12
17917,113,2018-01-16 13:00,50,8,1800,7,3,5.2,-1.4,62,1017.7,1016.9,,0.011000000000000001,1.4,0.01,0.071,185.0,85.0,2018,1,16,13
17918,113,2018-01-16 14:00,40,9,2000,8,5,5.1,-2.6,58,1016.8,1016.0,,0.008,1.1,0.012,0.055999999999999994,138.0,69.0,2018,1,16,14
17920,113,2018-01-16 16:00,60,4,2500,8,5,4.2,-1.3,67,1017.4,1016.6,0.0,0.006999999999999999,1.0,0.015,0.054000000000000006,108.0,53.0,2018,1,16,16
17921,113,2018-01-16 17:00,50,5,2500,8,5,3.6,-1.4,70,1016.7,1015.9,0.0,0.006999999999999999,1.0,0.021,0.046,89.0,46.0,2018,1,16,17
17947,113,2018-01-17 19:00,240,4,3500,4,2,2.9,-0.7,77,1020.0,1019.2,,0.005,1.0,0.011000000000000001,0.05,59.0,36.0,2018,1,17,19
17948,113,2018-01-17 20:00,240,1,3500,4,2,2.0,-2.1,74,1019.4,1018.6,,0.004,1.2,0.005,0.059000000000000004,58.0,42.0,2018,1,17,20
17949,113,2018-01-17 21:00,220,1,3500,4,2,3.2,-1.0,74,1020.7,1019.9,,0.005,1.7,0.003,0.064,70.0,43.0,2018,1,17,21
17950,113,2018-01-17 22:00,130,3,3000,6,2,1.9,-0.9,82,1020.3,1019.5,,0.005,1.1,0.008,0.051,82.0,43.0,2018,1,17,22
17952,113,2018-01-18 0:00,200,3,2500,6,3,2.8,0.2,83,1021.3,1020.5,,0.005,1.2,0.006,0.049,80.0,34.0,2018,1,18,0
17994,113,2018-01-19 18:00,280,5,10000,0,10,1.8,-8.5,46,1023.8,1022.9,,0.004,0.7,0.011000000000000001,0.046,37.0,9.0,2018,1,19,18
17995,113,2018-01-19 19:00,240,4,10000,0,10,1.3,-7.7,51,1023.5,1022.6,,0.005,0.8,0.003,0.062,41.0,11.0,2018,1,19,19
17996,113,2018-01-19 20:00,240,3,10000,0,10,1.9,-6.5,54,1023.3,1022.4,,0.006,1.1,0.003,0.065,51.0,19.0,2018,1,19,20
17997,113,2018-01-19 21:00,220,4,10000,0,10,1.8,-5.4,59,1023.5,1022.6,,0.005,1.0,0.004,0.057,55.0,23.0,2018,1,19,21
17998,113,2018-01-19 22:00,190,1,10000,0,10,1.5,-4.4,65,1023.7,1022.8,,0.005,0.8,0.008,0.047,56.0,24.0,2018,1,19,22
18005,113,2018-01-20 5:00,130,7,7000,4,4,-0.5,-2.5,86,1022.5,1021.6,,0.01,0.9,0.002,0.05,67.0,30.0,2018,1,20,5
18006,113,2018-01-20 6:00,140,8,5000,5,5,0.0,-2.4,84,1022.4,1021.5,,0.008,0.9,0.002,0.047,73.0,36.0,2018,1,20,6
18007,113,2018-01-20 7:00,140,7,5000,5,5,0.0,-2.3,84,1022.5,1021.6,,0.009000000000000001,0.9,0.002,0.046,68.0,36.0,2018,1,20,7
18057,113,2018-01-22 9:00,50,5,10000,8,5,0.8,-11.6,39,1017.6,1016.7,,0.006999999999999999,0.8,0.004,0.046,53.0,25.0,2018,1,22,9
18058,113,2018-01-22 10:00,50,4,10000,8,5,2.5,-12.3,33,1016.8,1016.0,,0.006999999999999999,1.0,0.004,0.055,64.0,30.0,2018,1,22,10
18059,113,2018-01-22 11:00,130,5,10000,6,3,3.2,-11.9,32,1016.0,1015.2,,0.008,1.0,0.005,0.062,69.0,33.0,2018,1,22,11
18060,113,2018-01-22 12:00,140,6,10000,8,5,3.0,-8.2,44,1015.0,1014.2,,0.006999999999999999,1.0,0.006,0.059000000000000004,70.0,36.0,2018,1,22,12
18188,113,2018-01-27 20:00,260,2,10000,2,2,-7.1,-15.9,49,1027.1,1026.2,,0.004,0.8,0.005,0.05,45.0,12.0,2018,1,27,20
18247,113,2018-01-30 7:00,140,2,10000,0,10,-10.1,-17.6,54,1026.5,1025.6,,0.005,1.5,0.004,0.051,41.0,20.0,2018,1,30,7
18248,113,2018-01-30 8:00,110,2,10000,0,10,-10.2,-17.2,57,1026.8,1025.9,,0.006,1.9,0.005,0.057999999999999996,59.0,27.0,2018,1,30,8
18249,113,2018-01-30 9:00,140,3,10000,2,2,-5.3,-13.8,51,1027.4,1026.5,,0.006,1.3,0.009000000000000001,0.046,63.0,25.0,2018,1,30,9
18260,113,2018-01-30 20:00,240,6,10000,5,5,-0.6,-3.4,81,1024.9,1024.0,0.0,0.005,0.9,0.006,0.051,46.0,24.0,2018,1,30,20
18286,113,2018-01-31 22:00,190,1,10000,2,2,-3.9,-11.0,58,1029.2,1028.3,,0.004,1.2,0.006,0.049,47.0,23.0,2018,1,31,22
18462,113,2018-02-08 6:00,50,5,10000,0,10,-9.1,-11.6,82,1025.4,1024.5,,0.006,1.1,0.006999999999999999,0.048,49.0,31.0,2018,2,8,6
18463,113,2018-02-08 7:00,40,6,10000,0,10,-8.6,-11.1,82,1025.9,1025.0,,0.006,1.1,0.006999999999999999,0.048,64.0,36.0,2018,2,8,7
18464,113,2018-02-08 8:00,50,5,10000,0,10,-8.8,-11.5,81,1026.4,1025.5,,0.006,1.5,0.01,0.046,72.0,36.0,2018,2,8,8
18465,113,2018-02-08 9:00,60,5,9000,0,10,-6.6,-10.8,72,1026.5,1025.6,,0.006,2.0,0.015,0.048,43.0,28.0,2018,2,8,9
18478,113,2018-02-08 22:00,120,3,10000,3,3,-5.1,-12.9,54,1024.0,1023.1,,0.006,1.6,0.006999999999999999,0.057,30.0,17.0,2018,2,8,22
18479,113,2018-02-08 23:00,60,1,10000,1,1,-5.0,-12.2,57,1024.1,1023.2,,0.005,1.1,0.009000000000000001,0.048,40.0,20.0,2018,2,8,23
18480,113,2018-02-09 0:00,50,4,10000,3,3,-5.9,-12.2,61,1024.6,1023.7,,0.008,1.1,0.006999999999999999,0.057999999999999996,57.0,34.0,2018,2,9,0
18481,113,2018-02-09 1:00,50,5,8000,2,2,-6.5,-10.7,72,1024.6,1023.7,,0.006999999999999999,1.1,0.01,0.049,71.0,43.0,2018,2,9,1
18483,113,2018-02-09 3:00,50,7,10000,6,6,-4.0,-12.5,52,1024.6,1023.7,,0.006,1.1,0.009000000000000001,0.049,68.0,43.0,2018,2,9,3
18484,113,2018-02-09 4:00,50,6,10000,6,6,-3.6,-12.6,50,1024.1,1023.2,,0.008,1.0,0.009000000000000001,0.049,58.0,30.0,2018,2,9,4
18485,113,2018-02-09 5:00,60,4,10000,6,6,-3.5,-13.9,44,1023.1,1022.2,,0.006999999999999999,1.1,0.008,0.05,59.0,35.0,2018,2,9,5
18486,113,2018-02-09 6:00,60,6,10000,6,6,-4.4,-11.5,58,1023.2,1022.3,,0.006999999999999999,1.2,0.006999999999999999,0.048,71.0,35.0,2018,2,9,6
18487,113,2018-02-09 7:00,50,5,10000,6,6,-4.0,-11.5,56,1023.8,1022.9,,0.006999999999999999,1.3,0.006999999999999999,0.051,68.0,31.0,2018,2,9,7
